time_step,vehicle_id,role,speed_mps,acceleration,x,y,space_headway,ref_vels
4777,veh4,Follower4,8.0,20.0,7183.0526,-1.6,75.025,10.0
4777,veh5,Follower5,6.0,20.0,7113.8363,-1.6,61.2163,8.0
4777,veh6,Follower6,4.0,20.0,7063.3722,-1.6,42.4641,6.0
4778,veh0,Leader,27.8986,0.0691,7436.2155,-1.6,0.0,
4778,veh1,Follower1,28.4236,-15.7639,7420.0455,-1.6,8.17,30.0
4778,veh2,Follower2,14.5144,20.0,7362.2907,-1.6,49.7548,16.5144
4778,veh3,Follower3,12.0,20.0,7267.2776,-1.6,87.013,14.0
4778,veh4,Follower4,10.0,20.0,7184.0526,-1.6,75.225,12.0
4778,veh5,Follower5,8.0,20.0,7114.6363,-1.6,61.4163,10.0
4778,veh6,Follower6,6.0,20.0,7063.9722,-1.6,42.6641,8.0
4779,veh0,Leader,27.8987,0.0012,7439.0054,-1.6,0.0,
4779,veh1,Follower1,30.0,15.7639,7423.0455,-1.6,7.9599,30.0
4779,veh2,Follower2,16.5144,20.0,7363.9421,-1.6,51.1034,18.5144
4779,veh3,Follower3,14.0,20.0,7268.6776,-1.6,87.2645,16.0
4779,veh4,Follower4,12.0,20.0,7185.2526,-1.6,75.425,14.0
4779,veh5,Follower5,10.0,20.0,7115.6363,-1.6,61.6163,12.0
4779,veh6,Follower6,8.0,20.0,7064.7722,-1.6,42.8641,10.0
4780,veh0,Leader,27.9056,0.0686,7441.7959,-1.6,0.0,
4780,veh1,Follower1,28.2555,-17.4455,7425.871,-1.6,7.9249,30.0
4780,veh2,Follower2,18.5144,20.0,7365.7935,-1.6,52.0775,20.5144
4780,veh3,Follower3,16.0,20.0,7270.2776,-1.6,87.5159,18.0
4780,veh4,Follower4,14.0,20.0,7186.6526,-1.6,75.625,16.0
4780,veh5,Follower5,12.0,20.0,7116.8363,-1.6,61.8163,14.0
4780,veh6,Follower6,10.0,20.0,7065.7722,-1.6,43.0641,12.0
4781,veh0,Leader,27.9056,0.0,7444.5865,-1.6,0.0,
4781,veh1,Follower1,30.0,17.4455,7428.871,-1.6,7.7155,30.0
4781,veh2,Follower2,20.5144,20.0,7367.845,-1.6,53.0261,22.5144
4781,veh3,Follower3,18.0,20.0,7272.0776,-1.6,87.7673,20.0
4781,veh4,Follower4,16.0,20.0,7188.2526,-1.6,75.825,18.0
4781,veh5,Follower5,14.0,20.0,7118.2363,-1.6,62.0163,16.0
4781,veh6,Follower6,12.0,20.0,7066.9722,-1.6,43.2641,14.0
4782,veh0,Leader,27.8917,-0.1389,7447.3757,-1.6,0.0,
4782,veh1,Follower1,28.0992,-19.0082,7431.681,-1.6,7.6947,30.0
4782,veh2,Follower2,22.5144,20.0,7370.0964,-1.6,53.5845,24.5144
4782,veh3,Follower3,20.0,20.0,7274.0776,-1.6,88.0188,22.0
4782,veh4,Follower4,18.0,20.0,7190.0526,-1.6,76.025,20.0
4782,veh5,Follower5,16.0,20.0,7119.8363,-1.6,62.2163,18.0
4782,veh6,Follower6,14.0,20.0,7068.3722,-1.6,43.4641,16.0
4783,veh0,Leader,27.8917,0.0,7450.1648,-1.6,0.0,
4783,veh1,Follower1,30.0,19.0082,7434.681,-1.6,7.4839,30.0
4783,veh2,Follower2,24.5144,20.0,7372.5479,-1.6,54.1331,26.5144
4783,veh3,Follower3,22.0,20.0,7276.2776,-1.6,88.2702,24.0
4783,veh4,Follower4,20.0,20.0,7192.0526,-1.6,76.225,22.0
4783,veh5,Follower5,18.0,20.0,7121.6363,-1.6,62.4163,20.0
4783,veh6,Follower6,16.0,20.0,7069.9722,-1.6,43.6641,18.0
4784,veh0,Leader,27.8917,0.0,7452.954,-1.6,0.0,
4784,veh1,Follower1,27.8997,-21.0029,7437.4709,-1.6,7.4831,29.8997
4784,veh2,Follower2,26.5144,20.0,7375.1993,-1.6,54.2716,28.5144
4784,veh3,Follower3,24.0,20.0,7278.6776,-1.6,88.5217,26.0
4784,veh4,Follower4,22.0,20.0,7194.2526,-1.6,76.425,24.0
4784,veh5,Follower5,20.0,20.0,7123.6363,-1.6,62.6163,22.0
4784,veh6,Follower6,18.0,20.0,7071.7722,-1.6,43.8641,20.0
4785,veh0,Leader,27.9056,0.1389,7455.7446,-1.6,0.0,
4785,veh1,Follower1,29.8997,19.9999,7440.4609,-1.6,7.2837,30.0
4785,veh2,Follower2,28.5144,20.0,7378.0507,-1.6,54.4102,30.0
4785,veh3,Follower3,26.0,20.0,7281.2776,-1.6,88.7731,28.0
4785,veh4,Follower4,24.0,20.0,7196.6526,-1.6,76.625,26.0
4785,veh5,Follower5,22.0,20.0,7125.8363,-1.6,62.8163,24.0
4785,veh6,Follower6,20.0,20.0,7073.7722,-1.6,44.0641,22.0
4786,veh0,Leader,27.8917,-0.1389,7458.5337,-1.6,0.0,
4786,veh1,Follower1,27.9402,-19.5946,7443.2549,-1.6,7.2788,29.9402
4786,veh2,Follower2,30.0,14.856,7381.0507,-1.6,54.2042,30.0
4786,veh3,Follower3,28.0,20.0,7284.0776,-1.6,88.9731,30.0
4786,veh4,Follower4,26.0,20.0,7199.2526,-1.6,76.825,28.0
4786,veh5,Follower5,24.0,20.0,7128.2363,-1.6,63.0163,26.0
4786,veh6,Follower6,22.0,20.0,7075.9722,-1.6,44.2641,24.0
4787,veh0,Leader,27.8917,0.0,7461.3229,-1.6,0.0,
4787,veh1,Follower1,29.9402,19.9996,7446.2489,-1.6,7.0739,30.0
4787,veh2,Follower2,30.0,0.0,7384.0507,-1.6,54.1982,30.0
4787,veh3,Follower3,30.0,20.0,7287.0776,-1.6,88.9731,30.0
4787,veh4,Follower4,28.0,20.0,7202.0526,-1.6,77.025,30.0
4787,veh5,Follower5,26.0,20.0,7130.8363,-1.6,63.2163,28.0
4787,veh6,Follower6,24.0,20.0,7078.3722,-1.6,44.4641,26.0
4788,veh0,Leader,27.9056,0.1389,7464.1134,-1.6,0.0,
4788,veh1,Follower1,22.6131,-73.2706,7448.5103,-1.6,7.6032,24.6131
4788,veh2,Follower2,30.0,0.0,7387.0507,-1.6,53.4595,30.0
4788,veh3,Follower3,30.0,0.0,7290.0776,-1.6,88.9731,30.0
4788,veh4,Follower4,30.0,20.0,7205.0526,-1.6,77.025,30.0
4788,veh5,Follower5,28.0,20.0,7133.6363,-1.6,63.4163,30.0
4788,veh6,Follower6,26.0,20.0,7080.9722,-1.6,44.6641,28.0
4789,veh0,Leader,27.9056,0.0,7466.904,-1.6,0.0,
4789,veh1,Follower1,24.6131,19.9996,7450.9716,-1.6,7.9324,26.6131
4789,veh2,Follower2,28.1275,-18.7251,7389.8635,-1.6,53.1081,30.0
4789,veh3,Follower3,30.0,0.0,7293.0776,-1.6,88.7858,30.0
4789,veh4,Follower4,30.0,0.0,7208.0526,-1.6,77.025,30.0
4789,veh5,Follower5,30.0,20.0,7136.6363,-1.6,63.4163,30.0
4789,veh6,Follower6,28.0,20.0,7083.7722,-1.6,44.8641,30.0
4790,veh0,Leader,27.8992,-0.0637,7469.6939,-1.6,0.0,
4790,veh1,Follower1,26.6131,20.0,7453.6329,-1.6,8.061,28.6131
4790,veh2,Follower2,30.0,18.7251,7392.8635,-1.6,52.7694,30.0
4790,veh3,Follower3,30.0,0.0,7296.0776,-1.6,88.7858,30.0
4790,veh4,Follower4,30.0,0.0,7211.0526,-1.6,77.025,30.0
4790,veh5,Follower5,30.0,0.0,7139.6363,-1.6,63.4163,30.0
4790,veh6,Follower6,30.0,20.0,7086.7722,-1.6,44.8641,30.0
4791,veh0,Leader,27.8917,-0.0752,7472.4831,-1.6,0.0,
4791,veh1,Follower1,28.6131,20.0,7456.4942,-1.6,7.9889,30.0
4791,veh2,Follower2,30.0,0.0,7395.8635,-1.6,52.6307,30.0
4791,veh3,Follower3,30.0,0.0,7299.0776,-1.6,88.7858,30.0
4791,veh4,Follower4,30.0,0.0,7214.0526,-1.6,77.025,30.0
4791,veh5,Follower5,30.0,0.0,7142.6363,-1.6,63.4163,30.0
4791,veh6,Follower6,30.0,0.0,7089.7722,-1.6,44.8641,30.0
4792,veh0,Leader,27.8917,0.0,7475.2723,-1.6,0.0,
4792,veh1,Follower1,30.0,13.869,7459.4942,-1.6,7.7781,30.0
4792,veh2,Follower2,30.0,0.0,7398.8635,-1.6,52.6307,30.0
4792,veh3,Follower3,30.0,0.0,7302.0776,-1.6,88.7858,30.0
4792,veh4,Follower4,30.0,0.0,7217.0526,-1.6,77.025,30.0
4792,veh5,Follower5,30.0,0.0,7145.6363,-1.6,63.4163,30.0
4792,veh6,Follower6,30.0,0.0,7092.7722,-1.6,44.8641,30.0
4793,veh0,Leader,27.8917,0.0,7478.0614,-1.6,0.0,
4793,veh1,Follower1,28.1084,-18.9163,7462.305,-1.6,7.7564,30.0
4793,veh2,Follower2,30.0,0.0,7401.8635,-1.6,52.4415,30.0
4793,veh3,Follower3,30.0,0.0,7305.0776,-1.6,88.7858,30.0
4793,veh4,Follower4,30.0,0.0,7220.0526,-1.6,77.025,30.0
4793,veh5,Follower5,30.0,0.0,7148.6363,-1.6,63.4163,30.0
4793,veh6,Follower6,30.0,0.0,7095.7722,-1.6,44.8641,30.0
4794,veh0,Leader,27.875,-0.1667,7480.8489,-1.6,0.0,
4794,veh1,Follower1,30.0,18.9163,7465.305,-1.6,7.5439,30.0
4794,veh2,Follower2,30.0,0.0,7404.8635,-1.6,52.4415,30.0
4794,veh3,Follower3,30.0,0.0,7308.0776,-1.6,88.7858,30.0
4794,veh4,Follower4,30.0,0.0,7223.0526,-1.6,77.025,30.0
4794,veh5,Follower5,30.0,0.0,7151.6363,-1.6,63.4163,30.0
4794,veh6,Follower6,30.0,0.0,7098.7722,-1.6,44.8641,30.0
4795,veh0,Leader,27.875,0.0,7483.6364,-1.6,0.0,
4795,veh1,Follower1,27.9005,-20.9951,7468.0951,-1.6,7.5413,29.9005
4795,veh2,Follower2,30.0,0.0,7407.8635,-1.6,52.2316,30.0
4795,veh3,Follower3,30.0,0.0,7311.0776,-1.6,88.7858,30.0
4795,veh4,Follower4,30.0,0.0,7226.0526,-1.6,77.025,30.0
4795,veh5,Follower5,30.0,0.0,7154.6363,-1.6,63.4163,30.0
4795,veh6,Follower6,30.0,0.0,7101.7722,-1.6,44.8641,30.0
4796,veh0,Leader,27.8985,0.2346,7486.4263,-1.6,0.0,
4796,veh1,Follower1,29.9005,20.0001,7471.0851,-1.6,7.3411,30.0
4796,veh2,Follower2,30.0,0.0,7410.8635,-1.6,52.2216,30.0
4796,veh3,Follower3,30.0,0.0,7314.0776,-1.6,88.7858,30.0
4796,veh4,Follower4,30.0,0.0,7229.0526,-1.6,77.025,30.0
4796,veh5,Follower5,30.0,0.0,7157.6363,-1.6,63.4163,30.0
4796,veh6,Follower6,30.0,0.0,7104.7722,-1.6,44.8641,30.0
4797,veh0,Leader,27.9056,0.071,7489.2168,-1.6,0.0,
4797,veh1,Follower1,27.9649,-19.3562,7473.8816,-1.6,7.3352,29.9649
4797,veh2,Follower2,30.0,0.0,7413.8635,-1.6,52.0181,30.0
4797,veh3,Follower3,30.0,0.0,7317.0776,-1.6,88.7858,30.0
4797,veh4,Follower4,30.0,0.0,7232.0526,-1.6,77.025,30.0
4797,veh5,Follower5,30.0,0.0,7160.6363,-1.6,63.4163,30.0
4797,veh6,Follower6,30.0,0.0,7107.7722,-1.6,44.8641,30.0
4798,veh0,Leader,27.8917,-0.1389,7492.006,-1.6,0.0,
4798,veh1,Follower1,29.9649,20.0002,7476.8781,-1.6,7.1279,30.0
4798,veh2,Follower2,30.0,0.0,7416.8635,-1.6,52.0146,30.0
4798,veh3,Follower3,30.0,0.0,7320.0776,-1.6,88.7858,30.0
4798,veh4,Follower4,30.0,0.0,7235.0526,-1.6,77.025,30.0
4798,veh5,Follower5,30.0,0.0,7163.6363,-1.6,63.4163,30.0
4798,veh6,Follower6,30.0,0.0,7110.7722,-1.6,44.8641,30.0
4799,veh0,Leader,27.8917,0.0,7494.7952,-1.6,0.0,
4799,veh1,Follower1,22.732,-72.3293,7479.1513,-1.6,7.6439,24.732
4799,veh2,Follower2,30.0,0.0,7419.8635,-1.6,51.2878,30.0
4799,veh3,Follower3,30.0,0.0,7323.0776,-1.6,88.7858,30.0
4799,veh4,Follower4,30.0,0.0,7238.0526,-1.6,77.025,30.0
4799,veh5,Follower5,30.0,0.0,7166.6363,-1.6,63.4163,30.0
4799,veh6,Follower6,30.0,0.0,7113.7722,-1.6,44.8641,30.0
4800,veh0,Leader,27.9056,0.1389,7497.5857,-1.6,0.0,
4800,veh1,Follower1,24.732,20.0003,7481.6245,-1.6,7.9612,26.732
4800,veh2,Follower2,27.9834,-20.1661,7422.6618,-1.6,50.9627,29.9834
4800,veh3,Follower3,30.0,0.0,7326.0776,-1.6,88.5842,30.0
4800,veh4,Follower4,30.0,0.0,7241.0526,-1.6,77.025,30.0
4800,veh5,Follower5,30.0,0.0,7169.6363,-1.6,63.4163,30.0
4800,veh6,Follower6,30.0,0.0,7116.7722,-1.6,44.8641,30.0
4801,veh0,Leader,27.9056,0.0,7500.3763,-1.6,0.0,
4801,veh1,Follower1,26.732,20.0,7484.2977,-1.6,8.0786,28.732
4801,veh2,Follower2,29.9834,20.0001,7425.6602,-1.6,50.6375,30.0
4801,veh3,Follower3,30.0,0.0,7329.0776,-1.6,88.5825,30.0
4801,veh4,Follower4,30.0,0.0,7244.0526,-1.6,77.025,30.0
4801,veh5,Follower5,30.0,0.0,7172.6363,-1.6,63.4163,30.0
4801,veh6,Follower6,30.0,0.0,7119.7722,-1.6,44.8641,30.0
4802,veh0,Leader,27.8917,-0.1389,7503.1654,-1.6,0.0,
4802,veh1,Follower1,28.732,20.0,7487.1709,-1.6,7.9945,30.0
4802,veh2,Follower2,30.0,0.166,7428.6602,-1.6,50.5107,30.0
4802,veh3,Follower3,30.0,0.0,7332.0776,-1.6,88.5825,30.0
4802,veh4,Follower4,30.0,0.0,7247.0526,-1.6,77.025,30.0
4802,veh5,Follower5,30.0,0.0,7175.6363,-1.6,63.4163,30.0
4802,veh6,Follower6,30.0,0.0,7122.7722,-1.6,44.8641,30.0
4803,veh0,Leader,27.8917,0.0,7505.9546,-1.6,0.0,
4803,veh1,Follower1,30.0,12.68,7490.1709,-1.6,7.7837,30.0
4803,veh2,Follower2,30.0,0.0,7431.6602,-1.6,50.5107,30.0
4803,veh3,Follower3,30.0,0.0,7335.0776,-1.6,88.5825,30.0
4803,veh4,Follower4,30.0,0.0,7250.0526,-1.6,77.025,30.0
4803,veh5,Follower5,30.0,0.0,7178.6363,-1.6,63.4163,30.0
4803,veh6,Follower6,30.0,0.0,7125.7722,-1.6,44.8641,30.0
4804,veh0,Leader,27.8917,0.0,7508.7438,-1.6,0.0,
4804,veh1,Follower1,28.1124,-18.8764,7492.9821,-1.6,7.7616,30.0
4804,veh2,Follower2,30.0,0.0,7434.6602,-1.6,50.322,30.0
4804,veh3,Follower3,30.0,0.0,7338.0776,-1.6,88.5825,30.0
4804,veh4,Follower4,30.0,0.0,7253.0526,-1.6,77.025,30.0
4804,veh5,Follower5,30.0,0.0,7181.6363,-1.6,63.4163,30.0
4804,veh6,Follower6,30.0,0.0,7128.7722,-1.6,44.8641,30.0
4805,veh0,Leader,27.9056,0.1389,7511.5343,-1.6,0.0,
4805,veh1,Follower1,30.0,18.8764,7495.9821,-1.6,7.5522,30.0
4805,veh2,Follower2,30.0,0.0,7437.6602,-1.6,50.322,30.0
4805,veh3,Follower3,30.0,0.0,7341.0776,-1.6,88.5825,30.0
4805,veh4,Follower4,30.0,0.0,7256.0526,-1.6,77.025,30.0
4805,veh5,Follower5,30.0,0.0,7184.6363,-1.6,63.4163,30.0
4805,veh6,Follower6,30.0,0.0,7131.7722,-1.6,44.8641,30.0
4806,veh0,Leader,27.9056,0.0,7514.3249,-1.6,0.0,
4806,veh1,Follower1,27.983,-20.17,7498.7804,-1.6,7.5444,29.983
4806,veh2,Follower2,30.0,0.0,7440.6602,-1.6,50.1203,30.0
4806,veh3,Follower3,30.0,0.0,7344.0776,-1.6,88.5825,30.0
4806,veh4,Follower4,30.0,0.0,7259.0526,-1.6,77.025,30.0
4806,veh5,Follower5,30.0,0.0,7187.6363,-1.6,63.4163,30.0
4806,veh6,Follower6,30.0,0.0,7134.7722,-1.6,44.8641,30.0
4807,veh0,Leader,27.9136,0.0805,7517.1162,-1.6,0.0,
4807,veh1,Follower1,29.983,20.0,7501.7787,-1.6,7.3375,30.0
4807,veh2,Follower2,30.0,0.0,7443.6602,-1.6,50.1186,30.0
4807,veh3,Follower3,30.0,0.0,7347.0776,-1.6,88.5825,30.0
4807,veh4,Follower4,30.0,0.0,7262.0526,-1.6,77.025,30.0
4807,veh5,Follower5,30.0,0.0,7190.6363,-1.6,63.4163,30.0
4807,veh6,Follower6,30.0,0.0,7137.7722,-1.6,44.8641,30.0
4808,veh0,Leader,27.9222,0.0862,7519.9085,-1.6,0.0,
4808,veh1,Follower1,26.8895,-30.9347,7504.4677,-1.6,7.4408,28.8895
4808,veh2,Follower2,30.0,0.0,7446.6602,-1.6,49.8075,30.0
4808,veh3,Follower3,30.0,0.0,7350.0776,-1.6,88.5825,30.0
4808,veh4,Follower4,30.0,0.0,7265.0526,-1.6,77.025,30.0
4808,veh5,Follower5,30.0,0.0,7193.6363,-1.6,63.4163,30.0
4808,veh6,Follower6,30.0,0.0,7140.7722,-1.6,44.8641,30.0
4809,veh0,Leader,27.9222,0.0,7522.7007,-1.6,0.0,
4809,veh1,Follower1,28.8895,19.9997,7507.3566,-1.6,7.344,30.0
4809,veh2,Follower2,30.0,0.0,7449.6602,-1.6,49.6965,30.0
4809,veh3,Follower3,30.0,0.0,7353.0776,-1.6,88.5825,30.0
4809,veh4,Follower4,30.0,0.0,7268.0526,-1.6,77.025,30.0
4809,veh5,Follower5,30.0,0.0,7196.6363,-1.6,63.4163,30.0
4809,veh6,Follower6,30.0,0.0,7143.7722,-1.6,44.8641,30.0
4810,veh0,Leader,27.9222,0.0,7525.4929,-1.6,0.0,
4810,veh1,Follower1,30.0,11.105,7510.3566,-1.6,7.1363,30.0
4810,veh2,Follower2,30.0,0.0,7452.6602,-1.6,49.6965,30.0
4810,veh3,Follower3,30.0,0.0,7356.0776,-1.6,88.5825,30.0
4810,veh4,Follower4,30.0,0.0,7271.0526,-1.6,77.025,30.0
4810,veh5,Follower5,30.0,0.0,7199.6363,-1.6,63.4163,30.0
4810,veh6,Follower6,30.0,0.0,7146.7722,-1.6,44.8641,30.0
4811,veh0,Leader,27.9222,0.0,7528.2851,-1.6,0.0,
4811,veh1,Follower1,22.7479,-72.5207,7512.6314,-1.6,7.6537,24.7479
4811,veh2,Follower2,30.0,0.0,7455.6602,-1.6,48.9713,30.0
4811,veh3,Follower3,30.0,0.0,7359.0776,-1.6,88.5825,30.0
4811,veh4,Follower4,30.0,0.0,7274.0526,-1.6,77.025,30.0
4811,veh5,Follower5,30.0,0.0,7202.6363,-1.6,63.4163,30.0
4811,veh6,Follower6,30.0,0.0,7149.7722,-1.6,44.8641,30.0
4812,veh0,Leader,27.9142,-0.0807,7531.0765,-1.6,0.0,
4812,veh1,Follower1,24.7479,19.9997,7515.1062,-1.6,7.9703,26.7479
4812,veh2,Follower2,27.4202,-25.798,7458.4022,-1.6,48.704,29.4202
4812,veh3,Follower3,30.0,0.0,7362.0776,-1.6,88.3245,30.0
4812,veh4,Follower4,30.0,0.0,7277.0526,-1.6,77.025,30.0
4812,veh5,Follower5,30.0,0.0,7205.6363,-1.6,63.4163,30.0
4812,veh6,Follower6,30.0,0.0,7152.7722,-1.6,44.8641,30.0
4813,veh0,Leader,27.9222,0.0807,7533.8688,-1.6,0.0,
4813,veh1,Follower1,26.7479,20.0,7517.781,-1.6,8.0877,28.7479
4813,veh2,Follower2,29.4202,20.0,7461.3442,-1.6,48.4368,30.0
4813,veh3,Follower3,30.0,0.0,7365.0776,-1.6,88.2666,30.0
4813,veh4,Follower4,30.0,0.0,7280.0526,-1.6,77.025,30.0
4813,veh5,Follower5,30.0,0.0,7208.6363,-1.6,63.4163,30.0
4813,veh6,Follower6,30.0,0.0,7155.7722,-1.6,44.8641,30.0
4814,veh0,Leader,27.9389,0.1667,7536.6627,-1.6,0.0,
4814,veh1,Follower1,28.7479,20.0,7520.6558,-1.6,8.0068,30.0
4814,veh2,Follower2,30.0,5.798,7464.3442,-1.6,48.3116,30.0
4814,veh3,Follower3,30.0,0.0,7368.0776,-1.6,88.2666,30.0
4814,veh4,Follower4,30.0,0.0,7283.0526,-1.6,77.025,30.0
4814,veh5,Follower5,30.0,0.0,7211.6363,-1.6,63.4163,30.0
4814,veh6,Follower6,30.0,0.0,7158.7722,-1.6,44.8641,30.0
4815,veh0,Leader,27.9389,0.0,7539.4565,-1.6,0.0,
4815,veh1,Follower1,30.0,12.521,7523.6558,-1.6,7.8007,30.0
4815,veh2,Follower2,30.0,0.0,7467.3442,-1.6,48.3116,30.0
4815,veh3,Follower3,30.0,0.0,7371.0776,-1.6,88.2666,30.0
4815,veh4,Follower4,30.0,0.0,7286.0526,-1.6,77.025,30.0
4815,veh5,Follower5,30.0,0.0,7214.6363,-1.6,63.4163,30.0
4815,veh6,Follower6,30.0,0.0,7161.7722,-1.6,44.8641,30.0
4816,veh0,Leader,27.9389,0.0,7542.2504,-1.6,0.0,
4816,veh1,Follower1,28.2449,-17.5515,7526.4803,-1.6,7.7701,30.0
4816,veh2,Follower2,30.0,0.0,7470.3442,-1.6,48.1361,30.0
4816,veh3,Follower3,30.0,0.0,7374.0776,-1.6,88.2666,30.0
4816,veh4,Follower4,30.0,0.0,7289.0526,-1.6,77.025,30.0
4816,veh5,Follower5,30.0,0.0,7217.6363,-1.6,63.4163,30.0
4816,veh6,Follower6,30.0,0.0,7164.7722,-1.6,44.8641,30.0
4817,veh0,Leader,27.9222,-0.1667,7545.0427,-1.6,0.0,
4817,veh1,Follower1,30.0,17.5515,7529.4803,-1.6,7.5624,30.0
4817,veh2,Follower2,30.0,0.0,7473.3442,-1.6,48.1361,30.0
4817,veh3,Follower3,30.0,0.0,7377.0776,-1.6,88.2666,30.0
4817,veh4,Follower4,30.0,0.0,7292.0526,-1.6,77.025,30.0
4817,veh5,Follower5,30.0,0.0,7220.6363,-1.6,63.4163,30.0
4817,veh6,Follower6,30.0,0.0,7167.7722,-1.6,44.8641,30.0
4818,veh0,Leader,27.9222,0.0,7547.8349,-1.6,0.0,
4818,veh1,Follower1,28.0321,-19.6792,7532.2835,-1.6,7.5514,30.0
4818,veh2,Follower2,30.0,0.0,7476.3442,-1.6,47.9393,30.0
4818,veh3,Follower3,30.0,0.0,7380.0776,-1.6,88.2666,30.0
4818,veh4,Follower4,30.0,0.0,7295.0526,-1.6,77.025,30.0
4818,veh5,Follower5,30.0,0.0,7223.6363,-1.6,63.4163,30.0
4818,veh6,Follower6,30.0,0.0,7170.7722,-1.6,44.8641,30.0
4819,veh0,Leader,27.9056,-0.1667,7550.6254,-1.6,0.0,
4819,veh1,Follower1,30.0,19.6792,7535.2835,-1.6,7.3419,30.0
4819,veh2,Follower2,30.0,0.0,7479.3442,-1.6,47.9393,30.0
4819,veh3,Follower3,30.0,0.0,7383.0776,-1.6,88.2666,30.0
4819,veh4,Follower4,30.0,0.0,7298.0526,-1.6,77.025,30.0
4819,veh5,Follower5,30.0,0.0,7226.6363,-1.6,63.4163,30.0
4819,veh6,Follower6,30.0,0.0,7173.7722,-1.6,44.8641,30.0
4820,veh0,Leader,27.9056,0.0,7553.416,-1.6,0.0,
4820,veh1,Follower1,25.9948,-40.0523,7537.883,-1.6,7.533,27.9948
4820,veh2,Follower2,30.0,0.0,7482.3442,-1.6,47.5388,30.0
4820,veh3,Follower3,30.0,0.0,7386.0776,-1.6,88.2666,30.0
4820,veh4,Follower4,30.0,0.0,7301.0526,-1.6,77.025,30.0
4820,veh5,Follower5,30.0,0.0,7229.6363,-1.6,63.4163,30.0
4820,veh6,Follower6,30.0,0.0,7176.7722,-1.6,44.8641,30.0
4821,veh0,Leader,27.9056,0.0,7556.2065,-1.6,0.0,
4821,veh1,Follower1,27.9948,20.0003,7540.6825,-1.6,7.5241,29.9948
4821,veh2,Follower2,30.0,0.0,7485.3442,-1.6,47.3382,30.0
4821,veh3,Follower3,30.0,0.0,7389.0776,-1.6,88.2666,30.0
4821,veh4,Follower4,30.0,0.0,7304.0526,-1.6,77.025,30.0
4821,veh5,Follower5,30.0,0.0,7232.6363,-1.6,63.4163,30.0
4821,veh6,Follower6,30.0,0.0,7179.7722,-1.6,44.8641,30.0
4822,veh0,Leader,27.8917,-0.1389,7558.9957,-1.6,0.0,
4822,veh1,Follower1,29.9948,20.0,7543.6819,-1.6,7.3138,30.0
4822,veh2,Follower2,30.0,0.0,7488.3442,-1.6,47.3377,30.0
4822,veh3,Follower3,30.0,0.0,7392.0776,-1.6,88.2666,30.0
4822,veh4,Follower4,30.0,0.0,7307.0526,-1.6,77.025,30.0
4822,veh5,Follower5,30.0,0.0,7235.6363,-1.6,63.4163,30.0
4822,veh6,Follower6,30.0,0.0,7182.7722,-1.6,44.8641,30.0
4823,veh0,Leader,27.8917,0.0,7561.7849,-1.6,0.0,
4823,veh1,Follower1,25.1195,-48.7528,7546.1939,-1.6,7.591,27.1195
4823,veh2,Follower2,30.0,0.0,7491.3442,-1.6,46.8497,30.0
4823,veh3,Follower3,30.0,0.0,7395.0776,-1.6,88.2666,30.0
4823,veh4,Follower4,30.0,0.0,7310.0526,-1.6,77.025,30.0
4823,veh5,Follower5,30.0,0.0,7238.6363,-1.6,63.4163,30.0
4823,veh6,Follower6,30.0,0.0,7185.7722,-1.6,44.8641,30.0
4824,veh0,Leader,27.8917,0.0,7564.574,-1.6,0.0,
4824,veh1,Follower1,27.1195,19.9998,7548.9058,-1.6,7.6682,29.1195
4824,veh2,Follower2,30.0,0.0,7494.3442,-1.6,46.5616,30.0
4824,veh3,Follower3,30.0,0.0,7398.0776,-1.6,88.2666,30.0
4824,veh4,Follower4,30.0,0.0,7313.0526,-1.6,77.025,30.0
4824,veh5,Follower5,30.0,0.0,7241.6363,-1.6,63.4163,30.0
4824,veh6,Follower6,30.0,0.0,7188.7722,-1.6,44.8641,30.0
4825,veh0,Leader,27.8917,0.0,7567.3632,-1.6,0.0,
4825,veh1,Follower1,29.1195,20.0,7551.8178,-1.6,7.5454,30.0
4825,veh2,Follower2,30.0,0.0,7497.3442,-1.6,46.4736,30.0
4825,veh3,Follower3,30.0,0.0,7401.0776,-1.6,88.2666,30.0
4825,veh4,Follower4,30.0,0.0,7316.0526,-1.6,77.025,30.0
4825,veh5,Follower5,30.0,0.0,7244.6363,-1.6,63.4163,30.0
4825,veh6,Follower6,30.0,0.0,7191.7722,-1.6,44.8641,30.0
4826,veh0,Leader,27.9056,0.1389,7570.1538,-1.6,0.0,
4826,veh1,Follower1,30.0,8.805,7554.8178,-1.6,7.336,30.0
4826,veh2,Follower2,30.0,0.0,7500.3442,-1.6,46.4736,30.0
4826,veh3,Follower3,30.0,0.0,7404.0776,-1.6,88.2666,30.0
4826,veh4,Follower4,30.0,0.0,7319.0526,-1.6,77.025,30.0
4826,veh5,Follower5,30.0,0.0,7247.6363,-1.6,63.4163,30.0
4826,veh6,Follower6,30.0,0.0,7194.7722,-1.6,44.8641,30.0
4827,veh0,Leader,27.9222,0.1667,7572.946,-1.6,0.0,
4827,veh1,Follower1,25.8826,-41.1743,7557.406,-1.6,7.5399,27.8826
4827,veh2,Follower2,30.0,0.0,7503.3442,-1.6,46.0618,30.0
4827,veh3,Follower3,30.0,0.0,7407.0776,-1.6,88.2666,30.0
4827,veh4,Follower4,30.0,0.0,7322.0526,-1.6,77.025,30.0
